locationid,latitude,longitude,season,timestamp,species,campaign_start,campaign_end
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/15/2019 15:56,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/15/2019 16:23,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/15/2019 20:25,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/16/2019 6:45,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/16/2019 19:19,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/17/2019 8:23,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/17/2019 11:53,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/17/2019 12:32,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/17/2019 12:38,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/17/2019 12:40,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/18/2019 10:10,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/18/2019 10:16,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/18/2019 15:10,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/18/2019 15:29,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/18/2019 15:34,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/18/2019 19:38,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/19/2019 3:46,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/19/2019 13:56,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/19/2019 14:04,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/19/2019 15:11,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/19/2019 15:18,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/20/2019 5:16,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/20/2019 21:15,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/21/2019 0:05,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/21/2019 5:48,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/21/2019 22:01,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/22/2019 8:16,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/22/2019 15:34,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/22/2019 15:42,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/22/2019 15:44,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/22/2019 19:13,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/23/2019 6:54,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/24/2019 1:14,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/24/2019 10:27,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/24/2019 16:46,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/24/2019 17:26,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/25/2019 6:57,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/25/2019 7:01,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/25/2019 7:26,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/26/2019 18:19,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/27/2019 9:50,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/27/2019 11:39,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/27/2019 13:47,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/27/2019 16:23,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/27/2019 16:47,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/27/2019 17:52,Homo sapiens,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/29/2019 9:27,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/29/2019 14:05,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/29/2019 16:19,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/29/2019 17:22,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/29/2019 18:04,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/30/2019 11:09,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/30/2019 18:20,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/31/2019 8:15,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/31/2019 16:19,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,10/31/2019 16:42,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/1/2019 8:59,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/1/2019 13:57,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/1/2019 15:44,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/1/2019 20:42,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/2/2019 8:25,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/2/2019 8:55,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/2/2019 9:41,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/2/2019 15:55,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/2/2019 20:09,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/3/2019 0:50,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/4/2019 8:03,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/4/2019 8:36,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/4/2019 11:19,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/5/2019 9:12,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/5/2019 12:43,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/5/2019 19:26,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/6/2019 1:04,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/6/2019 11:29,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/6/2019 11:54,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/6/2019 14:31,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/6/2019 14:33,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/6/2019 14:40,Felis catus,9/24/2019,11/7/2019
SEWA_S02_DWP1,47.53195,-122.32024,Fall19,11/6/2019 17:31,Homo sapiens,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/25/2019 15:28,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/26/2019 9:03,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/26/2019 18:00,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/27/2019 0:04,Rattus rattus,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/27/2019 0:06,Rattus rattus,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/27/2019 8:41,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/27/2019 17:07,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/27/2019 17:10,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/27/2019 20:33,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/29/2019 12:27,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/29/2019 13:04,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/29/2019 16:32,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/30/2019 15:14,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/30/2019 15:20,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,9/30/2019 16:32,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MSR1,47.54984,-122.3086,Fall19,11/6/2019 17:03,Homo sapiens,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 12:42,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 12:51,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 13:05,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 13:08,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 14:27,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 15:09,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 15:34,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 16:21,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 16:33,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 18:16,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/10/2019 18:42,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/11/2019 1:52,Canis latrans,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/11/2019 8:07,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/11/2019 8:44,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/11/2019 8:46,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/11/2019 9:27,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/11/2019 11:48,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/11/2019 16:50,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 9:50,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 11:12,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 14:18,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 14:32,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 14:36,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 14:54,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 15:06,Homo sapiens,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/12/2019 15:37,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 8:37,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 10:38,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 10:51,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 11:00,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 13:01,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 14:11,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 14:19,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 16:52,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/13/2019 17:06,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/14/2019 8:23,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/14/2019 17:08,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/14/2019 17:21,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/15/2019 9:21,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/15/2019 12:51,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/15/2019 13:38,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/15/2019 16:19,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 3:19,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 9:02,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 9:11,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 9:37,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 11:45,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 13:00,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 13:23,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/16/2019 13:34,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/17/2019 9:12,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/17/2019 10:08,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/17/2019 11:19,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/17/2019 15:04,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/17/2019 16:31,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/18/2019 14:21,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/18/2019 15:00,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/19/2019 6:29,Sylvilagus floridanus,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/19/2019 17:07,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/19/2019 18:05,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/20/2019 9:10,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/20/2019 12:29,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/20/2019 13:03,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/20/2019 14:03,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/20/2019 15:10,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/21/2019 12:11,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/21/2019 12:53,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/21/2019 14:16,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/22/2019 11:34,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/22/2019 14:41,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/22/2019 16:39,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/23/2019 8:45,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/23/2019 8:56,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/23/2019 11:24,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/23/2019 12:46,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/23/2019 14:43,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/23/2019 16:51,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/24/2019 13:16,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/24/2019 13:39,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/24/2019 13:43,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/25/2019 17:30,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/26/2019 1:28,Felis catus,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/26/2019 10:17,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/26/2019 10:23,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/26/2019 13:33,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/26/2019 13:35,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/26/2019 14:22,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 9:38,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 12:07,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 12:18,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 13:23,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 13:36,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 14:02,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 14:17,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/27/2019 15:19,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 2:03,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 2:06,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 2:07,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 11:52,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 12:34,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 12:47,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 12:54,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 13:41,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/28/2019 16:31,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 2:12,Procyon lotor,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 13:35,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 13:45,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 13:48,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 13:50,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 13:51,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 16:01,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 16:03,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 16:06,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/29/2019 16:21,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 9:15,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 10:38,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 10:41,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 11:52,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 12:49,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 12:56,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 12:56,Homo sapiens,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 15:58,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/30/2019 16:13,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/31/2019 10:58,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/31/2019 11:55,Sciurus carolinensis,9/24/2019,11/7/2019
SEWA_S02_MWP2,47.56093,-122.31849,Fall19,10/31/2019 12:07,Sciurus carolinensis,9/24/2019,11/7/2019
